Time,Temperature_SENSOR_mean,Pressure_SENSOR_mean,Altitude_SENSOR_mean,TimeGroup
9/13/2023 14:41,24.1,1018,-43.2,2
9/13/2023 14:42,24.1,1018,-43.1,2
9/13/2023 14:42,24.1,1018,-43,2
9/13/2023 14:42,24.1,1018,-43.1,2
9/13/2023 14:42,24.1,1018,-43,2
9/13/2023 14:42,24.1,1018,-42.9,2
9/13/2023 14:42,24.1,1018,-43.2,2
9/13/2023 14:43,24.2,1018,-43.2,2
9/13/2023 14:43,24.2,1018,-42.9,2
9/13/2023 14:43,24.1,1018,-43,2
9/13/2023 14:43,24.2,1018,-42.9,2
9/13/2023 14:43,24.2,1018,-43,2
9/13/2023 14:43,24.2,1018,-43.2,2
9/13/2023 14:44,24.1,1018,-43,2
9/13/2023 14:44,24.1,1018,-43,2
9/13/2023 14:44,24.1,1018,-43.1,2
9/13/2023 15:00,23.9,1018,-42.9,3
9/13/2023 15:00,23.9,1018,-42.7,3
9/13/2023 15:00,23.9,1018,-42.9,3
9/13/2023 15:00,23.9,1018,-43.2,3
9/13/2023 15:00,23.9,1018,-42.9,3
9/13/2023 15:00,23.9,1018,-42.8,3
9/13/2023 15:01,23.8,1018,-42.9,3
9/13/2023 15:01,23.8,1018,-43,3
9/13/2023 15:01,23.9,1018,-42.9,3
9/13/2023 15:01,23.8,1018,-43.1,3
9/13/2023 15:01,23.8,1018,-43.1,3
9/13/2023 15:01,23.8,1018,-43.1,3
9/13/2023 15:02,23.8,1018,-43,3
9/13/2023 15:02,23.7,1018,-43.3,3
9/13/2023 15:02,23.8,1018,-43.3,3
9/13/2023 15:02,23.8,1018,-43.1,3
9/13/2023 15:02,23.8,1018,-43,3
9/13/2023 15:02,23.8,1018,-43.5,3
9/13/2023 15:03,23.7,1018,-43.1,3
9/13/2023 15:03,23.8,1018,-43.1,3
9/13/2023 15:03,23.7,1018,-42.9,3
9/13/2023 15:03,23.8,1018,-43.2,3
9/13/2023 15:03,23.8,1018,-43,3
9/13/2023 15:03,23.8,1018,-43.2,3
9/13/2023 15:04,23.8,1018,-42.9,3
9/13/2023 15:04,23.8,1018,-43.3,3
9/13/2023 15:04,23.9,1018,-43.3,3
9/13/2023 15:04,23.9,1018,-43,3
9/13/2023 15:04,23.9,1018,-43,3
9/13/2023 15:04,23.9,1018,-42.8,3
9/13/2023 15:05,24,1018,-43,3
9/13/2023 15:05,24.1,1018,-42.2,3
9/13/2023 15:05,24.1,1018,-42.3,3
9/13/2023 15:05,24.2,1018,-42.3,3
9/13/2023 15:05,24.2,1018,-42.2,3
9/13/2023 15:05,24.3,1018,-42,3
9/13/2023 15:06,24.3,1018,-42.1,3
9/13/2023 15:06,24.4,1018,-42.5,3
9/13/2023 15:06,24.5,1018,-42.5,3
9/13/2023 15:06,24.6,1018,-42.1,3
9/13/2023 15:06,24.6,1018,-41.7,3
9/13/2023 15:06,24.7,1018,-41.7,3
9/13/2023 15:07,24.8,1018,-41.2,3
9/13/2023 15:07,24.8,1018,-41,3
9/13/2023 15:07,24.9,1018,-41.1,3
9/13/2023 15:07,24.9,1018,-41.1,3
9/13/2023 15:07,25,1018,-41.3,3
9/13/2023 15:07,25,1018,-41.2,3
9/13/2023 15:08,25.1,1018,-40.8,3
9/13/2023 15:08,25.2,1018,-40.3,3
9/13/2023 15:08,25.2,1018,-40.1,3
9/13/2023 15:08,25.3,1018,-40.2,3
9/13/2023 15:08,25.4,1018,-40.2,3
9/13/2023 15:08,25.3,1018,-40.3,3
9/13/2023 15:09,25.3,1018,-40.5,3
9/13/2023 15:09,25.2,1018,-40.7,3
9/13/2023 15:09,25.3,1018,-40.1,3
9/13/2023 15:09,25.3,1018,-40.3,3
9/13/2023 15:09,25.3,1018,-40.6,3
9/13/2023 15:09,25.4,1018,-40.5,3
9/13/2023 15:10,25.4,1018,-40.2,3
9/13/2023 15:10,25.4,1018,-40.4,3
9/13/2023 15:10,25.4,1018,-40.2,3
9/13/2023 15:10,25.4,1018,-40.3,3
9/13/2023 15:10,25.4,1018,-40.5,3
9/13/2023 15:10,25.3,1018,-40.1,3
9/13/2023 15:11,25.2,1018,-40.5,3
9/13/2023 15:11,25.2,1018,-40.5,3
9/13/2023 15:11,25.2,1018,-40.6,3
9/13/2023 15:11,25.2,1018,-40.5,3
9/13/2023 15:11,25.2,1018,-40.9,3
9/13/2023 15:11,25.1,1018,-41,3
9/13/2023 15:12,25.1,1018,-41.2,3
9/13/2023 15:12,25.1,1018,-40.5,3
9/13/2023 15:12,24.9,1018,-40.6,3
9/13/2023 15:12,24.9,1018,-41.3,3
9/13/2023 15:12,24.9,1018,-41.2,3
9/13/2023 15:12,24.9,1018,-40.6,3
9/13/2023 15:13,24.9,1018,-41.3,3
9/13/2023 15:13,24.9,1018,-41.1,3
9/13/2023 15:13,24.9,1018,-41.2,3
9/13/2023 15:13,25,1018,-41.2,3
9/13/2023 15:13,25,1018,-41,3
9/13/2023 15:13,25,1018,-40.8,3
9/13/2023 15:14,25,1018,-41.1,3
9/13/2023 15:14,25,1018,-41.1,3
9/13/2023 15:14,25,1018,-41.1,3
9/13/2023 15:14,24.9,1018,-41,3
9/13/2023 15:14,24.9,1018,-41.1,3
9/13/2023 15:14,24.9,1018,-41,3
9/13/2023 15:15,24.9,1018,-41,3
9/13/2023 15:15,25,1018,-41.1,3
9/13/2023 15:15,25,1018,-40.6,3
9/13/2023 15:15,25,1018,-40.7,3
9/13/2023 15:15,25,1018,-40.6,3
9/13/2023 15:15,25,1018,-40.7,3
9/13/2023 15:16,24.9,1018,-40.7,3
9/13/2023 15:16,24.9,1018,-40.6,3
9/13/2023 15:16,24.9,1018,-40.9,3
9/13/2023 15:16,24.9,1018,-40.5,3
9/13/2023 15:16,24.9,1018,-40.6,3
9/13/2023 15:16,24.9,1018,-40.2,3
9/13/2023 15:17,24.9,1018,-40.3,3
9/13/2023 15:17,24.9,1018,-40.3,3
9/13/2023 15:17,24.9,1018,-40.3,3
9/13/2023 15:17,24.8,1018,-40.5,3
9/13/2023 15:17,24.8,1018,-40.3,3
9/13/2023 15:17,24.7,1018,-40.7,3
9/13/2023 15:18,24.6,1018,-40.8,3
9/13/2023 15:18,24.6,1018,-41.3,3
9/13/2023 15:18,24.6,1018,-41.1,3
9/13/2023 15:18,24.5,1018,-41.1,3
9/13/2023 15:18,24.5,1018,-41.1,3
9/13/2023 15:18,24.5,1018,-41.4,3
9/13/2023 15:19,24.4,1018,-41.3,3
9/13/2023 15:19,24.4,1018,-41,3
9/13/2023 15:19,24.3,1018,-41.3,3
9/13/2023 15:19,24.2,1018,-41.3,3
9/13/2023 15:19,24.2,1018,-41.7,3
9/13/2023 15:19,24.1,1018,-41.9,3
9/13/2023 15:20,24.1,1018,-41.6,3
9/13/2023 15:20,24.1,1018,-41.6,3
9/13/2023 15:20,24,1018,-41.4,3
9/13/2023 15:20,24,1018,-41.5,3
9/13/2023 15:20,24,1018,-41.3,3
9/13/2023 15:20,24,1018,-41.8,3
9/13/2023 15:21,24,1018,-41.9,3
9/13/2023 15:21,24,1018,-41.5,3
9/13/2023 15:21,24,1018,-41.5,3
9/13/2023 15:21,23.9,1018,-41.7,3
9/13/2023 15:21,23.9,1018,-41.4,3
9/13/2023 15:21,23.9,1018,-41.5,3
9/13/2023 15:22,23.9,1018,-42.5,3
9/13/2023 15:22,,,,3
9/13/2023 15:22,24.2,1018,-41.4,3
9/13/2023 15:22,23.9,1018,-42,3
9/13/2023 15:22,23.9,1018,-42,3
9/13/2023 15:22,23.8,1018,-42,3
9/13/2023 15:23,23.8,1018,-42,3
9/13/2023 15:23,23.8,1018,-42,3
9/13/2023 15:23,23.8,1018,-42.2,3
9/13/2023 15:23,23.7,1018,-42,3
9/13/2023 15:23,23.7,1018,-41.8,3
9/13/2023 15:23,23.7,1018,-42,3
9/13/2023 15:24,23.7,1018,-42,3
9/13/2023 15:24,23.7,1018,-42.1,3
9/13/2023 15:24,23.6,1018,-41.9,3
9/13/2023 15:24,23.6,1018,-41.7,3
9/13/2023 15:24,23.7,1018,-42.4,3
9/13/2023 15:24,23.6,1018,-41.7,3
9/13/2023 15:25,23.6,1018,-41.9,3
9/13/2023 15:25,23.6,1018,-42.4,3
9/13/2023 15:25,23.6,1018,-42.3,3
9/13/2023 15:25,23.6,1018,-42.3,3
9/13/2023 15:25,23.6,1018,-42,3
9/13/2023 15:25,23.6,1018,-42.2,3
9/13/2023 15:26,23.6,1018,-42.4,3
9/13/2023 15:26,23.6,1018,-42,3
9/13/2023 15:26,23.5,1018,-42.4,3
9/13/2023 15:26,23.5,1018,-42,3
9/13/2023 15:26,23.5,1018,-42.6,3
9/13/2023 15:26,23.5,1018,-42.5,3
9/13/2023 15:27,23.5,1018,-42,3
9/13/2023 15:27,23.5,1018,-42.1,3
9/13/2023 15:27,23.5,1018,-42.2,3
9/13/2023 15:27,23.5,1018,-42.2,3
9/13/2023 15:27,23.5,1018,-42,3
9/13/2023 15:27,23.5,1018,-42.2,3
9/13/2023 15:28,23.5,1018,-42,3
9/13/2023 15:28,23.5,1018,-41.8,3
9/13/2023 15:28,23.5,1018,-42,3
9/13/2023 15:28,23.5,1018,-41.8,3
9/13/2023 15:28,23.5,1018,-42.2,3
9/13/2023 15:28,23.5,1018,-41.8,3
9/13/2023 15:29,23.5,1018,-42.1,3
9/13/2023 15:29,23.5,1018,-42.1,3
9/13/2023 15:29,23.4,1018,-42.2,3
9/13/2023 15:29,23.5,1018,-42,3
9/13/2023 15:29,23.4,1018,-41.7,3
9/13/2023 15:29,23.4,1018,-42,3
9/13/2023 15:30,23.4,1018,-42.4,3
9/13/2023 15:30,23.4,1018,-42,3
9/13/2023 15:30,23.4,1018,-41.7,3
9/13/2023 15:30,23.4,1018,-42,3
9/13/2023 15:30,23.4,1018,-41.6,3
9/13/2023 15:30,23.4,1018,-42.2,3
9/13/2023 15:31,23.3,1018,-41.9,3
9/13/2023 15:31,23.3,1018,-42,3
9/13/2023 15:31,23.3,1018,-41.7,3
9/13/2023 15:31,23.3,1018,-41.8,3
9/13/2023 15:31,23.3,1018,-41.8,3
9/13/2023 15:31,23.3,1018,-41.8,3
9/13/2023 15:32,23.3,1018,-41.6,3
9/13/2023 15:32,23.4,1018,-41.8,3
9/13/2023 15:32,23.4,1018,-41.5,3
9/13/2023 15:32,23.4,1018,-41.6,3
9/13/2023 15:32,23.5,1018,-41.8,3
9/13/2023 15:32,23.5,1018,-41.8,3
9/13/2023 15:33,23.5,1018,-41.5,3
9/13/2023 15:33,23.5,1018,-41.5,3
9/13/2023 15:33,23.5,1018,-41.4,3
9/13/2023 15:33,23.5,1018,-41.1,3
9/13/2023 15:33,23.5,1018,-41.5,3
9/13/2023 15:33,23.5,1018,-41.8,3
9/13/2023 15:34,23.6,1018,-41.6,3
9/13/2023 15:34,23.6,1018,-41.4,3
9/13/2023 15:34,23.6,1018,-41.7,3
9/13/2023 15:34,23.6,1018,-41.8,3
9/13/2023 15:34,23.6,1018,-41.8,3
9/13/2023 15:34,23.6,1018,-41.4,3
9/13/2023 15:35,23.6,1018,-41.7,3
9/13/2023 15:35,23.6,1018,-41.5,3
9/13/2023 15:35,23.6,1018,-41.5,3
9/13/2023 15:35,23.6,1018,-41.2,3
9/13/2023 15:35,23.6,1018,-41.5,3
9/13/2023 15:35,23.6,1018,-41,3
9/13/2023 15:36,23.6,1018,-41.8,3
9/13/2023 15:36,23.6,1018,-41.3,3
9/13/2023 15:36,23.6,1018,-41.1,3
9/13/2023 15:36,23.7,1018,-41.2,3
9/13/2023 15:36,23.7,1018,-41.3,3
9/13/2023 15:36,23.7,1018,-41.3,3
9/13/2023 15:37,23.7,1018,-41.2,3
9/13/2023 15:37,23.7,1018,-41.3,3
9/13/2023 15:37,23.7,1018,-41.2,3
9/13/2023 15:37,23.7,1018,-41.5,3
9/13/2023 15:37,23.7,1018,-41,3
9/13/2023 15:37,23.7,1018,-41.2,3
9/13/2023 15:38,23.8,1018,-41.3,3
9/13/2023 15:38,23.8,1018,-41.6,3
9/13/2023 15:38,23.8,1018,-41.7,3
9/13/2023 15:38,23.8,1018,-41.3,3
9/13/2023 15:38,23.8,1018,-41.3,3
9/13/2023 15:38,23.8,1018,-41.8,3
9/13/2023 15:39,23.8,1018,-41.4,3
9/13/2023 15:39,23.8,1018,-41.3,3
9/13/2023 15:39,23.8,1018,-41.3,3
9/13/2023 15:39,23.8,1018,-41.5,3
9/13/2023 15:39,23.8,1018,-41.1,3
9/13/2023 15:39,23.8,1018,-41.1,3
9/13/2023 15:40,23.8,1018,-41,3
9/13/2023 15:40,23.8,1018,-41.1,3
9/13/2023 15:40,23.8,1018,-41.1,3
9/13/2023 15:40,23.8,1018,-41,3
9/13/2023 15:40,23.8,1018,-41.2,3
9/13/2023 15:40,23.8,1018,-41,3
9/13/2023 15:41,23.8,1018,-41,3
9/13/2023 15:41,23.8,1018,-41.4,3
9/13/2023 15:41,23.7,1018,-40.6,3
9/13/2023 15:41,23.7,1018,-40.4,3
9/13/2023 15:41,23.7,1018,-40.6,3
9/13/2023 15:41,23.7,1018,-40.8,3
9/13/2023 15:42,23.7,1018,-41,3
9/13/2023 15:42,23.7,1018,-40.8,3
9/13/2023 15:42,23.7,1018,-41.2,3
9/13/2023 15:42,23.7,1018,-40.8,3
9/13/2023 15:42,23.7,1018,-40.9,3
9/13/2023 15:42,23.7,1018,-41.3,3
9/13/2023 15:43,23.7,1018,-40.7,3
9/13/2023 15:43,23.7,1018,-40.9,3
9/13/2023 15:43,23.7,1018,-40.6,3
9/13/2023 15:43,23.7,1018,-41,3
9/13/2023 15:43,23.7,1018,-40.7,3
9/13/2023 15:43,23.7,1018,-40.6,3
9/13/2023 15:44,23.7,1018,-40.7,3
9/13/2023 15:44,23.7,1018,-40.6,3
9/13/2023 15:44,23.7,1018,-41.2,3
9/13/2023 15:44,23.7,1018,-40.5,3
9/13/2023 15:44,23.7,1018,-40.7,3
9/13/2023 15:44,23.7,1018,-40.6,3
9/13/2023 15:45,23.7,1018,-40.3,3
9/13/2023 15:45,23.7,1018,-40.8,3
9/13/2023 15:45,23.8,1018,-40.4,3
9/13/2023 15:45,23.8,1018,-40.3,3
9/13/2023 15:45,,,,3
9/13/2023 15:45,24.1,1018,-40.3,3
9/13/2023 15:46,23.8,1018,-40.5,3
9/13/2023 15:46,23.8,1018,-40.7,3
9/13/2023 15:46,23.8,1018,-40.4,3
9/13/2023 15:46,23.8,1018,-40.7,3
9/13/2023 15:46,23.8,1018,-40.6,3
9/13/2023 15:46,23.8,1018,-40.7,3
9/13/2023 15:47,23.8,1018,-40.6,3
9/13/2023 15:47,23.8,1018,-40.4,3
9/13/2023 15:47,23.8,1018,-40.8,3
9/13/2023 15:47,23.8,1018,-40.8,3
9/13/2023 15:47,23.8,1018,-40.1,3
9/13/2023 15:47,23.8,1018,-40.3,3
9/13/2023 15:48,23.8,1018,-40.6,3
9/13/2023 15:48,23.8,1018,-40.5,3
9/13/2023 15:48,23.8,1018,-40.4,3
9/13/2023 15:48,23.8,1018,-40.4,3
9/13/2023 15:48,23.8,1018,-40.3,3
9/13/2023 15:48,23.8,1018,-40.3,3
9/13/2023 15:49,23.8,1018,-40.3,3
9/13/2023 15:49,23.8,1018,-40.4,3
9/13/2023 15:49,23.8,1018,-39.9,3
9/13/2023 15:49,23.8,1018,-40.2,3
9/13/2023 15:49,23.8,1018,-40.7,3
9/13/2023 15:49,23.8,1018,-40.1,3
9/13/2023 15:50,23.8,1018,-40.3,3
9/13/2023 15:50,23.8,1018,-40.1,3
9/13/2023 15:50,23.8,1018,-39.9,3
9/13/2023 15:50,23.8,1018,-40.2,3
9/13/2023 15:50,23.8,1018,-40.3,3
9/13/2023 15:50,23.8,1018,-40.3,3
9/13/2023 15:51,23.8,1018,-40.3,3
9/13/2023 15:51,23.8,1018,-40.3,3
9/13/2023 15:51,23.8,1018,-40.2,3
9/13/2023 15:51,23.8,1018,-40.1,3
9/13/2023 15:51,23.8,1018,-40.3,3
9/13/2023 15:51,23.8,1018,-40.4,3
9/13/2023 15:52,23.8,1018,-40.5,3
9/13/2023 15:52,23.8,1018,-40.3,3
9/13/2023 15:52,23.8,1018,-40.4,3
9/13/2023 15:52,23.8,1018,-40.6,3
9/13/2023 15:52,23.8,1018,-40.4,3
9/13/2023 15:52,23.8,1018,-39.8,3
9/13/2023 15:53,23.8,1018,-40.1,3
9/13/2023 15:53,23.8,1018,-40.3,3
9/13/2023 15:53,23.8,1018,-39.8,3
9/13/2023 15:53,23.8,1018,-40.1,3
9/13/2023 15:53,23.8,1018,-39.5,3
9/13/2023 15:53,23.8,1018,-39.8,3
9/13/2023 15:54,23.8,1018,-39.9,3
9/13/2023 15:54,23.8,1018,-39.5,3
9/13/2023 15:54,23.9,1018,-39.9,3
9/13/2023 15:54,23.9,1018,-39.4,3
9/13/2023 15:54,23.9,1018,-39.6,3
9/13/2023 15:54,23.9,1018,-39.5,3
9/13/2023 15:55,23.9,1018,-39.5,3
9/13/2023 15:55,23.9,1018,-39.6,3
9/13/2023 15:55,23.9,1018,-39.6,3
9/13/2023 15:55,23.9,1018,-39.3,3
9/13/2023 15:55,23.9,1018,-39.4,3
9/13/2023 15:55,23.9,1018,-39.5,3
9/13/2023 15:56,23.9,1018,-39.5,3
9/13/2023 15:56,23.9,1018,-39.2,3
9/13/2023 15:56,23.9,1018,-39.3,3
9/13/2023 15:56,23.9,1018,-39.5,3
9/13/2023 15:56,23.9,1018,-39.2,3
9/13/2023 15:56,23.9,1018,-39.3,3
9/13/2023 15:57,23.9,1018,-39,3
9/13/2023 15:57,23.9,1018,-39.1,3
9/13/2023 15:57,23.9,1018,-39.1,3
9/13/2023 15:57,23.9,1018,-39,3
9/13/2023 15:57,23.9,1018,-39.1,3
9/13/2023 15:57,23.9,1018,-39.2,3
9/13/2023 15:58,23.9,1018,-39.3,3
9/13/2023 15:58,23.9,1018,-39.2,3
9/13/2023 15:58,23.9,1018,-38.9,3
9/13/2023 15:58,23.9,1018,-39.3,3
9/13/2023 15:58,23.9,1018,-38.9,3
9/13/2023 15:58,23.9,1018,-39.1,3
9/13/2023 15:59,23.9,1018,-39.2,3
9/13/2023 15:59,23.9,1018,-39.2,3
9/13/2023 15:59,23.9,1018,-39.1,3
9/13/2023 15:59,23.9,1018,-38.9,3
9/13/2023 15:59,23.9,1018,-39.4,3
9/13/2023 15:59,23.9,1018,-39,3
9/13/2023 16:00,23.9,1018,-39,3
9/13/2023 16:00,23.9,1018,-39.1,3
9/13/2023 16:00,23.9,1018,-39.1,3
9/13/2023 16:00,23.9,1018,-39,3
9/13/2023 16:00,23.9,1018,-39.1,3
9/13/2023 16:00,23.9,1018,-39,3
9/13/2023 16:01,23.9,1018,-39.1,3
9/13/2023 16:01,23.9,1018,-39.2,3
9/13/2023 16:01,23.9,1018,-39.2,3
9/13/2023 16:01,23.9,1018,-38.6,3
9/13/2023 16:01,23.9,1018,-39,3
9/13/2023 16:01,23.9,1018,-38.9,3
9/13/2023 16:02,23.9,1018,-39.1,3
9/13/2023 16:02,23.9,1018,-38.9,3
9/13/2023 16:02,23.9,1018,-39.1,3
9/13/2023 16:02,23.9,1018,-39,3
9/13/2023 16:02,23.9,1018,-38.5,3
9/13/2023 16:02,23.9,1018,-38.7,3
9/13/2023 16:03,23.9,1018,-38.6,3
9/13/2023 16:03,24,1018,-38.8,3
9/13/2023 16:03,23.9,1018,-38.8,3
9/13/2023 16:03,23.9,1018,-38.8,3
9/13/2023 16:03,23.9,1018,-39.1,3
9/13/2023 16:03,23.9,1018,-38.3,3
9/13/2023 16:04,23.9,1018,-38.8,3
9/13/2023 16:04,23.9,1018,-38.6,3
9/13/2023 16:04,23.9,1018,-38.7,3
9/13/2023 16:04,24,1018,-38.4,3
9/13/2023 16:04,23.9,1018,-38.6,3
9/13/2023 16:04,24,1018,-39.1,3
9/13/2023 16:05,24,1018,-38.8,3
9/13/2023 16:05,23.9,1018,-38.6,3
9/13/2023 16:05,23.9,1018,-38.8,3
9/13/2023 16:05,23.8,1018,-38.9,3
9/13/2023 16:05,23.8,1018,-38.8,3
9/13/2023 16:05,23.8,1018,-38.5,3
9/13/2023 16:06,23.8,1018,-38.4,3
9/13/2023 16:06,23.8,1018,-39,3
9/13/2023 16:06,23.7,1018,-38.8,3
9/13/2023 16:06,23.7,1018,-38.6,3
9/13/2023 16:06,23.7,1018,-39,3
9/13/2023 16:06,23.7,1018,-39,3
9/13/2023 16:07,23.7,1018,-38.8,3
9/13/2023 16:07,23.7,1018,-39.1,3
9/13/2023 16:07,23.7,1018,-38.9,3
9/13/2023 16:07,23.6,1018,-39.1,3
9/13/2023 16:07,23.6,1018,-39.1,3
9/13/2023 16:07,23.7,1018,-38.8,3
9/13/2023 16:08,23.7,1018,-38.7,3
9/13/2023 16:08,23.7,1018,-38.4,3
9/13/2023 16:08,23.8,1018,-39.1,3
9/13/2023 16:08,23.8,1018,-38.7,3
9/13/2023 16:08,23.8,1018,-38.8,3
9/13/2023 16:08,23.9,1018,-39,3
9/13/2023 16:09,23.9,1018,-39.1,3
9/13/2023 16:09,23.9,1018,-38.7,3
9/13/2023 16:09,24,1018,-38.8,3
9/13/2023 16:09,24,1018,-38.8,3
9/13/2023 16:09,24,1018,-38.6,3
9/13/2023 16:09,24,1018,-38.7,3
9/13/2023 16:10,24.1,1018,-38.7,3
9/13/2023 16:10,24.1,1018,-38.6,3
9/13/2023 16:10,24.1,1018,-38.9,3
9/13/2023 16:10,24.1,1018,-38.6,3
9/13/2023 16:10,24.1,1018,-38.8,3
9/13/2023 16:10,24.1,1018,-38.7,3
9/13/2023 16:11,24.1,1018,-38.4,3
9/13/2023 16:11,24.1,1018,-38.5,3
9/13/2023 16:11,24.1,1018,-38.7,3
9/13/2023 16:11,24.1,1018,-38.6,3
9/13/2023 16:11,24.1,1018,-39,3
9/13/2023 16:11,24.2,1018,-38.4,3
9/13/2023 16:12,24.2,1018,-38.5,3
9/13/2023 16:12,24.2,1018,-38.3,3
9/13/2023 16:12,24.2,1018,-38,3
9/13/2023 16:12,24.2,1018,-38.8,3
9/13/2023 16:12,24.2,1018,-38.3,3
9/13/2023 16:12,24.2,1018,-38.6,3
9/13/2023 16:13,24.2,1018,-39.1,3
9/13/2023 16:13,24.2,1018,-38.4,3
9/13/2023 16:13,24.1,1018,-38.8,3
9/13/2023 16:13,24.1,1018,-38.6,3
9/13/2023 16:13,24.1,1018,-38.3,3
9/13/2023 16:13,24.1,1018,-38.6,3
9/13/2023 16:14,24.1,1018,-38.6,3
9/13/2023 16:14,24.1,1018,-38.7,3
9/13/2023 16:14,24.1,1018,-38.7,3
9/13/2023 16:14,24.1,1018,-38.8,3
9/13/2023 16:14,24.1,1018,-38.8,3
9/13/2023 16:14,24.1,1018,-38.6,3
9/13/2023 16:15,24.1,1018,-38.5,3
9/13/2023 16:15,24.1,1018,-38.4,3
9/13/2023 16:15,24.1,1018,-38.3,3
9/13/2023 16:15,24.1,1018,-38.7,3
9/13/2023 16:15,24.1,1018,-38.6,3
9/13/2023 16:15,24.1,1018,-38.5,3
9/13/2023 16:16,24.1,1018,-38.3,3
9/13/2023 16:16,24.1,1018,-39,3
9/13/2023 16:16,24.1,1018,-38.7,3
9/13/2023 16:16,24.1,1018,-38.6,3
9/13/2023 16:16,24.1,1018,-39,3
9/13/2023 16:16,24.1,1018,-38.6,3
9/13/2023 16:17,24.1,1018,-38.6,3
9/13/2023 16:17,24.1,1018,-38.8,3
9/13/2023 16:17,24.1,1018,-39.2,3
9/13/2023 16:17,24.1,1018,-38.8,3
9/13/2023 16:17,24.1,1018,-38.8,3
9/13/2023 16:17,24.1,1018,-38.4,3
9/13/2023 16:18,24,1018,-38.7,3
9/13/2023 16:18,24,1018,-38.6,3
9/13/2023 16:18,24,1018,-38.8,3
9/13/2023 16:18,24,1018,-38.6,3
9/13/2023 16:18,24,1018,-38.5,3
9/13/2023 16:18,24,1018,-38.6,3
9/13/2023 16:19,24,1018,-38.7,3
9/13/2023 16:19,24,1018,-38.8,3
9/13/2023 16:19,24,1018,-38.7,3
9/13/2023 16:19,24,1018,-39.1,3
9/13/2023 16:19,24,1018,-38.9,3
9/13/2023 16:19,24,1018,-38.9,3
9/13/2023 16:20,24,1018,-38.6,3
9/13/2023 16:20,24,1018,-38.9,3
9/13/2023 16:20,24,1018,-38.4,3
9/13/2023 16:20,24,1018,-38.9,3
9/13/2023 16:20,24,1018,-38.8,3
9/13/2023 16:20,24,1018,-39.1,3
9/13/2023 16:21,24,1018,-38.8,3
9/13/2023 16:21,24,1018,-38.8,3
9/13/2023 16:21,24,1018,-38.6,3
9/13/2023 16:21,24,1018,-38.5,3
9/13/2023 16:21,24,1018,-38.8,3
9/13/2023 16:21,24,1018,-38.4,3
9/13/2023 16:22,24,1018,-38.9,3
9/13/2023 16:22,24,1018,-38.8,3
9/13/2023 16:22,24,1018,-38.6,3
9/13/2023 16:22,24,1018,-38.7,3
9/13/2023 16:22,24,1018,-39.1,3
9/13/2023 16:22,24,1018,-38.9,3
9/13/2023 16:23,24,1018,-38.8,3
9/13/2023 16:23,23.9,1018,-38.8,3
9/13/2023 16:23,23.9,1018,-38.8,3
9/13/2023 16:23,23.9,1018,-38.9,3
9/13/2023 16:23,23.9,1018,-39.1,3
9/13/2023 16:23,23.9,1018,-38.7,3
9/13/2023 16:24,23.9,1018,-39.1,3
9/13/2023 16:24,23.9,1018,-39.1,3
9/13/2023 16:24,23.9,1018,-38.9,3
9/13/2023 16:24,23.9,1018,-38.5,3
9/13/2023 16:24,24,1018,-38.7,3
9/13/2023 16:24,24,1018,-38.5,3
9/13/2023 16:25,24.1,1018,-38.7,3
9/13/2023 16:25,24.1,1018,-38.6,3
9/13/2023 16:25,24.2,1018,-38.2,3
9/13/2023 16:25,24.2,1018,-38.7,3
9/13/2023 16:25,24.2,1018,-38.4,3
9/13/2023 16:25,24.3,1018,-38.3,3
9/13/2023 16:26,24.3,1018,-38.2,3
9/13/2023 16:26,24.3,1018,-38.4,3
9/13/2023 16:26,24.4,1018,-38.5,3
9/13/2023 16:26,24.4,1018,-37.8,3
9/13/2023 16:26,24.5,1018,-37.7,3
9/13/2023 16:26,24.5,1018,-37.7,3
9/13/2023 16:27,24.5,1018,-38.1,3
9/13/2023 16:27,24.6,1018,-37.9,3
9/13/2023 16:27,24.6,1018,-37.7,3
9/13/2023 16:27,24.6,1018,-37.7,3
9/13/2023 16:27,24.7,1018,-38,3
9/13/2023 16:27,24.7,1018,-37.7,3
9/13/2023 16:28,24.7,1018,-37.8,3
9/13/2023 16:28,24.8,1018,-37.7,3
9/13/2023 16:28,24.8,1018,-37.3,3
9/13/2023 16:28,24.8,1018,-37.3,3
9/13/2023 16:28,24.9,1018,-37.5,3
9/13/2023 16:28,24.9,1018,-37.4,3
9/13/2023 16:29,24.9,1018,-37.2,3
9/13/2023 16:29,24.9,1018,-37.3,3
9/13/2023 16:29,25,1018,-37.3,3
9/13/2023 16:29,25,1018,-37.2,3
9/13/2023 16:29,25,1018,-37.1,3
9/13/2023 16:29,25.1,1018,-36.9,3
9/13/2023 16:30,25.1,1018,-36.8,3
9/13/2023 16:30,25.1,1018,-37.1,3
9/13/2023 16:30,25.1,1018,-36.7,3
9/13/2023 16:30,25.2,1018,-37,3
9/13/2023 16:30,25.2,1018,-37.2,3
9/13/2023 16:30,25.2,1018,-37.2,3
9/13/2023 16:31,25.3,1018,-36.7,3
9/13/2023 16:31,25.3,1018,-37,3
9/13/2023 16:31,25.3,1018,-36.8,3
9/13/2023 16:31,25.3,1018,-37.2,3
9/13/2023 16:31,25.4,1018,-36.6,3
9/13/2023 16:31,25.4,1018,-36.8,3
9/13/2023 16:32,25.4,1018,-36.6,3
